Date,GBPUSD=X,"GARCH(1,1) Volatility"
2019-09-30,1.2293167114257812,0.024750414461672567
2019-10-31,1.290172815322876,0.02445408982639444
2019-11-30,1.29128897190094,0.026034837482958387
2019-12-31,1.3113033771514893,0.02544378853468894
2020-01-31,1.3089004755020142,0.025160936277605617
2020-02-29,1.2888922691345215,0.024717616415923516
2020-03-31,1.2371643781661987,0.024517645988997597
2020-04-30,1.2471472024917603,0.02544759893360095
2020-05-31,1.2321492433547974,0.025018234595290716
2020-06-30,1.2310571670532227,0.024697114762174423
2020-07-31,1.311785101890564,0.024334395020340717
2020-08-31,1.3356484174728394,0.027219262721288925
2020-09-30,1.2866535186767578,0.026695405848117817
2020-10-31,1.2931926250457764,0.026969855690063823
2020-11-30,1.333191156387329,0.026247357843087175
2020-12-31,1.36306631565094,0.026364233469331252
2021-01-31,1.3725008964538574,0.026120712769994107
2021-02-28,1.4008152484893799,0.025560352872780398
2021-03-31,1.3746649026870728,0.025404054303604907
2021-04-30,1.3952839374542236,0.025167248192021773
2021-05-31,1.4180374145507812,0.02492164923455637
2021-06-30,1.3842746019363403,0.024754240979086625
2021-07-31,1.3964334726333618,0.02480651401358155
2021-08-31,1.376045823097229,0.02450066376571544
2021-09-30,1.3426424264907837,0.024324465549603942
2021-10-31,1.380071759223938,0.024476804938514923
2021-11-30,1.3315047025680542,0.024803276932442747
2021-12-31,1.349837303161621,0.025376410941505553
2022-01-31,1.3403388261795044,0.02506423704251619
2022-02-28,1.337327480316162,0.02466638048537228
2022-03-31,1.3138878345489502,0.02431032108378002
2022-04-30,1.2463854551315308,0.024242147705654235
2022-05-31,1.2647020816802979,0.026058095303614887
2022-06-30,1.2131799459457397,0.025646860364110728
2022-07-31,1.2173447608947754,0.026373315675214157
2022-08-31,1.1659767627716064,0.025737479416535057
2022-09-30,1.1169440746307373,0.02653795262639298
2022-10-31,1.159595012664795,0.027161266427402186
2022-11-30,1.1946860551834106,0.027457591406056036
2022-12-31,1.2056326866149902,0.027317524638897923
2023-01-31,1.2353609800338745,0.02658601497896767
2023-02-28,1.2061562538146973,0.026381877413309135
2023-03-31,1.2387275695800781,0.026126829372007603
2023-04-30,1.2449734210968018,0.02609805520443587
