,0
2008-11-02,0.016483433469853814
2008-11-09,0.015278177600123177
2008-11-16,0.014738436574300184
2008-11-23,0.01168925243545993
2008-11-30,0.01241983743939401
2008-12-07,0.008338077747929162
2008-12-14,0.007827884862117163
2008-12-21,0.007037011789559511
2008-12-28,0.0062131353933125855
2009-01-04,0.006491599622312272
2009-01-11,0.006902064910450978
2009-01-18,0.006902064910450978
2009-01-25,0.0073041700265046305
2009-02-01,0.00795667300238767
2009-02-08,0.008712263912589613
2009-02-15,0.009200415600068235
2009-02-22,0.009558785396564184
2009-03-01,0.010483888133960617
2009-03-08,0.009910782523101958
2009-03-15,0.009910782523101958
2009-03-22,0.0090795022017649
2009-03-29,0.00883543573645218
2009-04-05,0.0090795022017649
2009-04-12,0.0090795022017649
2009-04-19,0.008712263912589613
2009-04-26,0.007827884862117163
2009-05-03,0.007698251877235718
2009-05-10,0.00846359484469783
2009-05-17,0.007827884862117163
2009-05-24,0.007698251877235718
2009-05-31,0.0074364060724529946
2009-06-07,0.009320594658006165
2009-06-14,0.008084627344694173
2009-06-21,0.00795667300238767
2009-06-28,0.007171042671265226
2009-07-05,0.007698251877235718
2009-07-12,0.007171042671265226
2009-07-19,0.0075677627793730995
2009-07-26,0.0074364060724529946
2009-08-02,0.0075677627793730995
2009-08-09,0.008084627344694173
2009-08-16,0.007037011789559511
2009-08-23,0.007171042671265226
2009-08-30,0.007037011789559511
2009-09-06,0.00676618930215378
2009-09-13,0.0063528587155927685
2009-09-20,0.006629371964694153
2009-09-27,0.006629371964694153
2009-10-04,0.006072415503993511
2009-10-11,0.0062131353933125855
2009-10-18,0.005930684587144741
2009-10-25,0.006491599622312272
2009-11-01,0.006072415503993511
2009-11-08,0.005644130229037536
2009-11-15,0.005353350101356291
2009-11-22,0.004607058868192571
2009-11-29,0.0044543474160108065
2009-12-06,0.005930684587144741
2009-12-13,0.005787927864187026
2009-12-20,0.005930684587144741
2009-12-27,0.006902064910450978
2010-01-03,0.0074364060724529946
2010-01-10,0.006072415503993511
2010-01-17,0.005499276238344786
2010-01-24,0.005058216424982609
2010-01-31,0.005058216424982609
2010-02-07,0.005206335669403428
2010-02-14,0.005787927864187026
2010-02-21,0.0063528587155927685
2010-02-28,0.005353350101356291
2010-03-07,0.0062131353933125855
2010-03-14,0.006629371964694153
2010-03-21,0.00676618930215378
2010-03-28,0.006902064910450978
2010-04-04,0.0073041700265046305
2010-04-11,0.0073041700265046305
2010-04-18,0.006629371964694153
2010-04-25,0.0073041700265046305
2010-05-02,0.006629371964694153
2010-05-09,0.0062131353933125855
2010-05-16,0.005644130229037536
2010-05-23,0.005787927864187026
2010-05-30,0.005644130229037536
2010-06-06,0.005644130229037536
2010-06-13,0.005058216424982609
2010-06-20,0.005058216424982609
2010-06-27,0.004908975470419685
2010-07-04,0.005206335669403428
2010-07-11,0.005058216424982609
2010-07-18,0.004758595516092257
2010-07-25,0.004607058868192571
2010-08-01,0.004908975470419685
2010-08-08,0.004300442618710099
2010-08-15,0.0044543474160108065
2010-08-22,0.0044543474160108065
2010-08-29,0.004607058868192571
2010-09-05,0.004300442618710099
2010-09-12,0.004607058868192571
2010-09-19,0.0044543474160108065
2010-09-26,0.004300442618710099
2010-10-03,0.0044543474160108065
2010-10-10,0.0036725033212918756
2010-10-17,0.003831376003126774
2010-10-24,0.0036725033212918756
2010-10-31,0.003831376003126774
2010-11-07,0.003831376003126774
2010-11-14,0.004607058868192571
2010-11-21,0.004607058868192571
2010-11-28,0.004758595516092257
2010-12-05,0.0044543474160108065
2010-12-12,0.004908975470419685
2010-12-19,0.005058216424982609
2010-12-26,0.005058216424982609
2011-01-02,0.004908975470419685
2011-01-09,0.004908975470419685
2011-01-16,0.004607058868192571
2011-01-23,0.004607058868192571
2011-01-30,0.0041453254915753135
2011-02-06,0.005206335669403428
2011-02-13,0.005058216424982609
2011-02-20,0.004758595516092257
2011-02-27,0.004607058868192571
2011-03-06,0.0044543474160108065
2011-03-13,0.0041453254915753135
2011-03-20,0.003988976591705606
2011-03-27,0.005058216424982609
2011-04-03,0.004607058868192571
2011-04-10,0.004607058868192571
2011-04-17,0.0041453254915753135
2011-04-24,0.003988976591705606
2011-05-01,0.003831376003126774
2011-05-08,0.0031880409985221014
2011-05-15,0.0033508575192937595
2011-05-22,0.0031880409985221014
2011-05-29,0.0031880409985221014
2011-06-05,0.0031880409985221014
2011-06-12,0.0033508575192937595
2011-06-19,0.0030238655474974507
2011-06-26,0.0028583080627446744
2011-07-03,0.003512337636941698
2011-07-10,0.0030238655474974507
2011-07-17,0.0026913448445793353
2011-07-24,0.003512337636941698
2011-07-31,0.003512337636941698
2011-08-07,0.0020089385902342105
2011-08-14,0.0020089385902342105
2011-08-21,0.0018345688392329418
2011-08-28,0.0016586374091545064
2011-09-04,0.0018345688392329418
2011-09-11,0.0020089385902342105
2011-09-18,0.0016586374091545064
2011-09-25,0.0018345688392329418
2011-10-02,0.0023531033029595694
2011-10-09,0.0020089385902342105
2011-10-16,0.0020089385902342105
2011-10-23,0.0021817744079537515
2011-10-30,0.0023531033029595694
2011-11-06,0.0020089385902342105
2011-11-13,0.0018345688392329418
2011-11-20,0.0021817744079537515
2011-11-27,0.0023531033029595694
2011-12-04,0.0021817744079537515
2011-12-11,0.0020089385902342105
2011-12-18,0.0020089385902342105
2011-12-25,0.0021817744079537515
2012-01-01,0.0021817744079537515
2012-01-08,0.0021817744079537515
2012-01-15,0.0018345688392329418
2012-01-22,0.0020089385902342105
2012-01-29,0.0021817744079537515
2012-02-05,0.0025229515763818267
2012-02-12,0.0026913448445793353
2012-02-19,0.0031880409985221014
2012-02-26,0.0031880409985221014
2012-03-04,0.0030238655474974507
2012-03-11,0.0031880409985221014
2012-03-18,0.0036725033212918756
2012-03-25,0.0033508575192937595
2012-04-01,0.0033508575192937595
2012-04-08,0.0033508575192937595
2012-04-15,0.0030238655474974507
2012-04-22,0.0031880409985221014
2012-04-29,0.0033508575192937595
2012-05-06,0.0031880409985221014
2012-05-13,0.0031880409985221014
2012-05-20,0.003512337636941698
2012-05-27,0.003512337636941698
2012-06-03,0.0030238655474974507
2012-06-10,0.0033508575192937595
2012-06-17,0.0031880409985221014
2012-06-24,0.0033508575192937595
2012-07-01,0.0036725033212918756
2012-07-08,0.003512337636941698
2012-07-15,0.003512337636941698
2012-07-22,0.0030238655474974507
2012-07-29,0.0030238655474974507
2012-08-05,0.0028583080627446744
2012-08-12,0.0031880409985221014
2012-08-19,0.003512337636941698
2012-08-26,0.0033508575192937595
2012-09-02,0.0028583080627446744
2012-09-09,0.0031880409985221014
2012-09-16,0.0031880409985221014
2012-09-23,0.0031880409985221014
2012-09-30,0.0030238655474974507
2012-10-07,0.0031880409985221014
2012-10-14,0.0031880409985221014
2012-10-21,0.0031880409985221014
2012-10-28,0.0033508575192937595
2012-11-04,0.0033508575192937595
2012-11-11,0.0031880409985221014
2012-11-18,0.0028583080627446744
2012-11-25,0.0033508575192937595
2012-12-02,0.0031880409985221014
2012-12-09,0.0031880409985221014
2012-12-16,0.0023531033029595694
2012-12-23,0.0026913448445793353
2012-12-30,0.0026913448445793353
2013-01-06,0.0026913448445793353
2013-01-13,0.0025229515763818267
2013-01-20,0.0025229515763818267
2013-01-27,0.0026913448445793353
2013-02-03,0.0026913448445793353
2013-02-10,0.0025229515763818267
2013-02-17,0.0030238655474974507
2013-02-24,0.0028583080627446744
2013-03-03,0.0028583080627446744
2013-03-10,0.0026913448445793353
2013-03-17,0.0025229515763818267
2013-03-24,0.0025229515763818267
2013-03-31,0.0025229515763818267
2013-04-07,0.0023531033029595694
2013-04-14,0.0020089385902342105
2013-04-21,0.0021817744079537515
2013-04-28,0.0021817744079537515
2013-05-05,0.0020089385902342105
2013-05-12,0.0020089385902342105
2013-05-19,0.0021817744079537515
2013-05-26,0.0021817744079537515
2013-06-02,0.0025229515763818267
2013-06-09,0.0025229515763818267
2013-06-16,0.0023531033029595694
2013-06-23,0.0023531033029595694
2013-06-30,0.0026913448445793353
2013-07-07,0.0026913448445793353
2013-07-14,0.0021817744079537515
2013-07-21,0.0020089385902342105
2013-07-28,0.0020089385902342105
2013-08-04,0.0020089385902342105
2013-08-11,0.0020089385902342105
2013-08-18,0.0023531033029595694
2013-08-25,0.0025229515763818267
2013-09-01,0.0023531033029595694
2013-09-08,0.0025229515763818267
2013-09-15,0.0023531033029595694
2013-09-22,0.0020089385902342105
2013-09-29,0.0018345688392329418
2013-10-06,0.0020089385902342105
2013-10-13,0.0025229515763818267
2013-10-20,0.0021817744079537515
2013-10-27,0.0020089385902342105
2013-11-03,0.0018345688392329418
2013-11-10,0.0021817744079537515
2013-11-17,0.0023531033029595694
2013-11-24,0.0021817744079537515
2013-12-01,0.0023531033029595694
2013-12-08,0.0023531033029595694
2013-12-15,0.0025229515763818267
2013-12-22,0.0023531033029595694
2013-12-29,0.0021817744079537515
2014-01-05,0.0023531033029595694
2014-01-12,0.0021817744079537515
2014-01-19,0.0020089385902342105
2014-01-26,0.0020089385902342105
2014-02-02,0.0018345688392329418
2014-02-09,0.0021817744079537515
2014-02-16,0.0020089385902342105
2014-02-23,0.0021817744079537515
2014-03-02,0.0021817744079537515
2014-03-09,0.0023531033029595694
2014-03-16,0.0021817744079537515
2014-03-23,0.0025229515763818267
2014-03-30,0.0023531033029595694
2014-04-06,0.0020089385902342105
2014-04-13,0.0016586374091545064
2014-04-20,0.0020089385902342105
2014-04-27,0.0020089385902342105
2014-05-04,0.0018345688392329418
2014-05-11,0.0018345688392329418
2014-05-18,0.0016586374091545064
2014-05-25,0.0018345688392329418
2014-06-01,0.0018345688392329418
2014-06-08,0.0020089385902342105
2014-06-15,0.0020089385902342105
2014-06-22,0.0016586374091545064
2014-06-29,0.0018345688392329418
2014-07-06,0.0020089385902342105
2014-07-13,0.0020089385902342105
2014-07-20,0.0018345688392329418
2014-07-27,0.0020089385902342105
2014-08-03,0.0023531033029595694
2014-08-10,0.0018345688392329418
2014-08-17,0.0016586374091545064
2014-08-24,0.0018345688392329418
2014-08-31,0.0016586374091545064
2014-09-07,0.0018345688392329418
2014-09-14,0.0020089385902342105
2014-09-21,0.0020089385902342105
2014-09-28,0.0020089385902342105
2014-10-05,0.0020089385902342105
2014-10-12,0.0018345688392329418
2014-10-19,0.0020089385902342105
2014-10-26,0.0020089385902342105
2014-11-02,0.0020089385902342105
2014-11-09,0.0021817744079537515
2014-11-16,0.0026913448445793353
2014-11-23,0.0025229515763818267
2014-11-30,0.0023531033029595694
2014-12-07,0.0031880409985221014
2014-12-14,0.0033508575192937595
2014-12-21,0.0044543474160108065
2014-12-28,0.0044543474160108065
2015-01-04,0.004300442618710099
2015-01-11,0.003831376003126774
2015-01-18,0.0030238655474974507
2015-01-25,0.0030238655474974507
2015-02-01,0.0031880409985221014
2015-02-08,0.0044543474160108065
2015-02-15,0.003988976591705606
2015-02-22,0.003988976591705606
2015-03-01,0.003831376003126774
2015-03-08,0.004607058868192571
2015-03-15,0.0041453254915753135
2015-03-22,0.0041453254915753135
2015-03-29,0.004607058868192571
2015-04-05,0.0036725033212918756
2015-04-12,0.0041453254915753135
2015-04-19,0.003988976591705606
2015-04-26,0.0041453254915753135
2015-05-03,0.004300442618710099
2015-05-10,0.003988976591705606
2015-05-17,0.003988976591705606
2015-05-24,0.003988976591705606
2015-05-31,0.0044543474160108065
2015-06-07,0.004908975470419685
2015-06-14,0.004758595516092257
2015-06-21,0.004300442618710099
2015-06-28,0.004908975470419685
2015-07-05,0.0044543474160108065
2015-07-12,0.004758595516092257
2015-07-19,0.004908975470419685
2015-07-26,0.005353350101356291
2015-08-02,0.005499276238344786
2015-08-09,0.0062131353933125855
2015-08-16,0.006629371964694153
2015-08-23,0.005930684587144741
2015-08-30,0.0062131353933125855
2015-09-06,0.005930684587144741
2015-09-13,0.006491599622312272
2015-09-20,0.005787927864187026
2015-09-27,0.005787927864187026
2015-10-04,0.004300442618710099
2015-10-11,0.004758595516092257
2015-10-18,0.003988976591705606
2015-10-25,0.0041453254915753135
2015-11-01,0.005644130229037536
2015-11-08,0.0074364060724529946
2015-11-15,0.007827884862117163
2015-11-22,0.007698251877235718
2015-11-29,0.007827884862117163
2015-12-06,0.0090795022017649
2015-12-13,0.010026737948931386
2015-12-20,0.009910782523101958
2015-12-27,0.009558785396564184
2016-01-03,0.009676814494995245
2016-01-10,0.009558785396564184
2016-01-17,0.007698251877235718
2016-01-24,0.0074364060724529946
2016-01-31,0.0074364060724529946
2016-02-07,0.00846359484469783
2016-02-14,0.00795667300238767
2016-02-21,0.008211758719748774
2016-02-28,0.0090795022017649
2016-03-06,0.009910782523101958
2016-03-13,0.010256631774611558
2016-03-20,0.009320594658006165
2016-03-27,0.009440048327326034
2016-04-03,0.009320594658006165
2016-04-10,0.008338077747929162
2016-04-17,0.008211758719748774
2016-04-24,0.008588320225849655
2016-05-01,0.008588320225849655
2016-05-08,0.00795667300238767
2016-05-15,0.00846359484469783
2016-05-22,0.009910782523101958
2016-05-29,0.010026737948931386
2016-06-05,0.0090795022017649
2016-06-12,0.008712263912589613
2016-06-19,0.00795667300238767
2016-06-26,0.0075677627793730995
2016-07-03,0.007171042671265226
2016-07-10,0.0075677627793730995
2016-07-17,0.008084627344694173
2016-07-24,0.00846359484469783
2016-07-31,0.007827884862117163
2016-08-07,0.008588320225849655
2016-08-14,0.008588320225849655
2016-08-21,0.008957845344065296
2016-08-28,0.009320594658006165
2016-09-04,0.008957845344065296
2016-09-11,0.00883543573645218
2016-09-18,0.009200415600068235
2016-09-25,0.0090795022017649
2016-10-02,0.008957845344065296
2016-10-09,0.009794144096464175
2016-10-16,0.009794144096464175
2016-10-23,0.009794144096464175
2016-10-30,0.009794144096464175
2016-11-06,0.009320594658006165
2016-11-13,0.010483888133960617
2016-11-20,0.011040881478511455
2016-11-27,0.011475475482769504
2016-12-04,0.011367716673677863
2016-12-11,0.011900750127668003
2016-12-18,0.012522045521926595
2016-12-25,0.012110017110893656
2017-01-01,0.011900750127668003
2017-01-08,0.011900750127668003
2017-01-15,0.011582651963128798
2017-01-22,0.011582651963128798
2017-01-29,0.011582651963128798
2017-02-05,0.011582651963128798
2017-02-12,0.011475475482769504
2017-02-19,0.011582651963128798
2017-02-26,0.011367716673677863
2017-03-05,0.013223140371693587
2017-03-12,0.013709193831473732
2017-03-19,0.01341899069870034
2017-03-26,0.01341899069870034
2017-04-02,0.013709193831473732
2017-04-09,0.0141836447139152
2017-04-16,0.013709193831473732
2017-04-23,0.013321306847748016
2017-04-30,0.014089655963921421
2017-05-07,0.014370299978843759
2017-05-14,0.014462974795624417
2017-05-21,0.014370299978843759
2017-05-28,0.015010136736107293
2017-06-04,0.014919981569738727
2017-06-11,0.015278177600123177
2017-06-18,0.015366728462901547
2017-06-25,0.015366728462901547
2017-07-02,0.015630042317140935
2017-07-09,0.015454887217191127
2017-07-16,0.015454887217191127
2017-07-23,0.015454887217191127
2017-07-30,0.015454887217191127
2017-08-06,0.015542657353840639
2017-08-13,0.015366728462901547
2017-08-20,0.015630042317140935
2017-08-27,0.015542657353840639
2017-09-03,0.015630042317140935
2017-09-10,0.015454887217191127
2017-09-17,0.016146450674715984
2017-09-24,0.016146450674715984
2017-10-01,0.016231232122628336
2017-10-08,0.016566796324929633
2017-10-15,0.016896804740282212
2017-10-22,0.017221440061952586
2017-10-29,0.017140775307901368
2017-11-05,0.01769869639089139
2017-11-12,0.01808787164699366
2017-11-19,0.018545083282841768
2017-11-26,0.018620277726284717
2017-12-03,0.018695190138025675
2017-12-10,0.01891825634538913
2017-12-17,0.019357053795439727
2017-12-24,0.01950120449121151
2017-12-31,0.019715500098065553
2018-01-07,0.01999770103596399
2018-01-14,0.01985709836630778
2018-01-21,0.019927523266610958
2018-01-28,0.01999770103596399
2018-02-04,0.020550432084010417
2018-02-11,0.020618462044583286
2018-02-18,0.021351917874972814
2018-02-25,0.02148243422209961
2018-03-04,0.02174094293232942
2018-03-11,0.02154737483458935
2018-03-18,0.02186895703437397
2018-03-25,0.021612105582535568
2018-04-01,0.0219326586739641
2018-04-08,0.02174094293232942
2018-04-15,0.02212255751377823
2018-04-22,0.022742866590129918
2018-04-29,0.022864658329728726
2018-05-06,0.022864658329728726
2018-05-13,0.023106045347591975
2018-05-20,0.02334456232369675
2018-05-27,0.023045970373871905
2018-06-03,0.023106045347591975
2018-06-10,0.023225658277397088
2018-06-17,0.023521607644383824
2018-06-24,0.02340375115700133
2018-07-01,0.02340375115700133
2018-07-08,0.023462765920296613
2018-07-15,0.023638776052458343
2018-07-22,0.02387108074999378
2018-07-29,0.02398623274884204
2018-08-05,0.02398623274884204
2018-08-12,0.023928739306215974
2018-08-19,0.024043562030016785
2018-08-26,0.024043562030016785
2018-09-02,0.024157731875494415
2018-09-09,0.024552291395014247
2018-09-16,0.024719044424319714
2018-09-23,0.02482944917825658
2018-09-30,0.024884424910544656
2018-10-07,0.02515707016078883
2018-10-14,0.025265101103866483
2018-10-21,0.025318899647062576
2018-10-28,0.025102836185576294
2018-11-04,0.025479436881639117
2018-11-11,0.02563870253660827
2018-11-18,0.025372554610932685
2018-11-25,0.025318899647062576
2018-12-02,0.025479436881639117
2018-12-09,0.025372554610932685
2018-12-16,0.025372554610932685
2018-12-23,0.025048455480236154
2018-12-30,0.02477432262882928
2019-01-06,0.02477432262882928
2019-01-13,0.02482944917825658
2019-01-20,0.024939250656687673
2019-01-27,0.024939250656687673
2019-02-03,0.024719044424319714
2019-02-10,0.02460802966307729
2019-02-17,0.024663613719760002
2019-02-24,0.024663613719760002
2019-03-03,0.024663613719760002
2019-03-10,0.024552291395014247
2019-03-17,0.024496398049047352
2019-03-24,0.024100728093646717
2019-03-31,0.023813256119695536
2019-04-07,0.02398623274884204
2019-04-14,0.024043562030016785
2019-04-21,0.024043562030016785
2019-04-28,0.02387108074999378
2019-05-05,0.02387108074999378
2019-05-12,0.023580277350906842
2019-05-19,0.02340375115700133
2019-05-26,0.02340375115700133
2019-06-02,0.02268169222096872
2019-06-09,0.021154534454155938
2019-06-16,0.021351917874972814
2019-06-23,0.02102185616951302
2019-06-30,0.02082117531485239
2019-07-07,0.021220545346272823
2019-07-14,0.02108830521641991
2019-07-21,0.020955185835071388
2019-07-28,0.021351917874972814
2019-08-04,0.02034494335899284
2019-08-11,0.01985709836630778
2019-08-18,0.019357053795439727
2019-08-25,0.01950120449121151
2019-09-01,0.019715500098065553
2019-09-08,0.01950120449121151
2019-09-15,0.020550432084010417
2019-09-22,0.020275975432165527
2019-09-29,0.019572891889860555
2019-10-06,0.01839383966529784
2019-10-13,0.019065595374397448
2019-10-20,0.01839383966529784
2019-10-27,0.018545083282841768
2019-11-03,0.01801064128922114
2019-11-10,0.01839383966529784
2019-11-17,0.01808787164699366
2019-11-24,0.018241441763761745
2019-12-01,0.018545083282841768
2019-12-08,0.018317786110982448
2019-12-15,0.01808787164699366
2019-12-22,0.017933110961255494
2019-12-29,0.017855278300666022
2020-01-05,0.018164804369333654
2020-01-12,0.01801064128922114
2020-01-19,0.018241441763761745
2020-01-26,0.018164804369333654
2020-02-02,0.017381797456724524
2020-02-09,0.01769869639089139
2020-02-16,0.01769869639089139
2020-02-23,0.017221440061952586
2020-03-01,0.013124486430392324
2020-03-08,0.0063528587155927685
2020-03-15,0.0062131353933125855
2020-03-22,0.0026913448445793353
2020-03-29,0.0020089385902342105
2020-04-05,0.0026913448445793353
2020-04-12,0.004300442618710099
2020-04-19,0.0028583080627446744
2020-04-26,0.0031880409985221014
2020-05-03,0.0030238655474974507
2020-05-10,0.0026913448445793353
2020-05-17,0.0026913448445793353
2020-05-24,0.0030238655474974507
2020-05-31,0.0030238655474974507
2020-06-07,0.0031880409985221014
2020-06-14,0.0031880409985221014
2020-06-21,0.0031880409985221014
2020-06-28,0.0030238655474974507
2020-07-05,0.0028583080627446744
2020-07-12,0.0026913448445793353
2020-07-19,0.0025229515763818267
2020-07-26,0.0028583080627446744
2020-08-02,0.0020089385902342105
2020-08-09,0.0025229515763818267
2020-08-16,0.0023531033029595694
2020-08-23,0.0023531033029595694
2020-08-30,0.0021817744079537515
2020-09-06,0.0023531033029595694
2020-09-13,0.0023531033029595694
2020-09-20,0.0023531033029595694
2020-09-27,0.0021817744079537515
2020-10-04,0.0021817744079537515
2020-10-11,0.0026913448445793353
2020-10-18,0.0021817744079537515
2020-10-25,0.0021817744079537515
2020-11-01,0.0023531033029595694
2020-11-08,0.0021817744079537515
2020-11-15,0.0021817744079537515
2020-11-22,0.0020089385902342105
2020-11-29,0.0020089385902342105
2020-12-06,0.0020089385902342105
2020-12-13,0.0018345688392329418
2020-12-20,0.0016586374091545064
2020-12-27,0.0018345688392329418
2021-01-03,0.0018345688392329418
2021-01-10,0.0018345688392329418
2021-01-17,0.0018345688392329418
2021-01-24,0.0018345688392329418
2021-01-31,0.0018345688392329418
2021-02-07,0.00112118398282135
2021-02-14,0.00112118398282135
2021-02-21,0.0013019746893534467
2021-02-28,0.0014811157920018303
2021-03-07,0.0014811157920018303
2021-03-14,0.0016586374091545064
2021-03-21,0.0013019746893534467
2021-03-28,0.00112118398282135
2021-04-04,0.0013019746893534467
2021-04-11,0.00112118398282135
2021-04-18,0.00112118398282135
2021-04-25,0.0013019746893534467
2021-05-02,0.0009387127031117437
2021-05-09,0.0009387127031117437
2021-05-16,0.00112118398282135
2021-05-23,0.000754528997614079
2021-05-30,0.0009387127031117437
2021-06-06,0.0009387127031117437
2021-06-13,0.0009387127031117437
2021-06-20,0.0016586374091545064
2021-06-27,0.0016586374091545064
2021-07-04,0.0014811157920018303
2021-07-11,0.0014811157920018303
2021-07-18,0.0014811157920018303
2021-07-25,0.0013019746893534467
2021-08-01,0.0013019746893534467
2021-08-08,0.0016586374091545064
2021-08-15,0.0014811157920018303
2021-08-22,0.00112118398282135
2021-08-29,0.0013019746893534467
2021-09-05,0.0014811157920018303
2021-09-12,0.0014811157920018303
2021-09-19,0.0013019746893534467
2021-09-26,0.0014811157920018303
2021-10-03,0.0016586374091545064
2021-10-10,0.0016586374091545064
2021-10-17,0.0021817744079537515
2021-10-24,0.0023531033029595694
2021-10-31,0.0026913448445793353
2021-11-07,0.0025229515763818267
2021-11-14,0.0030238655474974507
2021-11-21,0.0031880409985221014
2021-11-28,0.003512337636941698
2021-12-05,0.0044543474160108065
2021-12-12,0.004607058868192571
2021-12-19,0.004607058868192571
2021-12-26,0.005206335669403428
2022-01-02,0.0063528587155927685
2022-01-09,0.006902064910450978
2022-01-16,0.00795667300238767
2022-01-23,0.00883543573645218
2022-01-30,0.010819958992701828
2022-02-06,0.012317100396836533
2022-02-13,0.014089655963921421
2022-02-20,0.013709193831473732
2022-02-27,0.014647039115083693
2022-03-06,0.013900335023376842
2022-03-13,0.015454887217191127
2022-03-20,0.016061306926948182
2022-03-27,0.019065595374397448
2022-04-03,0.01942925908715698
2022-04-10,0.02006763341956397
2022-04-17,0.020275975432165527
2022-04-24,0.02174094293232942
2022-05-01,0.021996158443896796
2022-05-08,0.02186895703437397
2022-05-15,0.021612105582535568
2022-05-22,0.021805052224814547
2022-05-29,0.021417282366356094
2022-06-05,0.02249704128611807
2022-06-12,0.02482944917825658
2022-06-19,0.02631464257644045
2022-06-26,0.026160659953323284
2022-07-03,0.02595349934341784
2022-07-10,0.026819572268049097
2022-07-17,0.027602013271439407
2022-07-24,0.02706736614341243
2022-07-31,0.026919056039132805
2022-08-07,0.028401355108559345
2022-08-14,0.02826257829543266
2022-08-21,0.02826257829543266
2022-08-28,0.028721501267555016
2022-09-04,0.029214542194071935
2022-09-11,0.030081241584080987
2022-09-18,0.031275374814683454
2022-09-25,0.03202115676438444
2022-10-02,0.03163206941090846
2022-10-09,0.032365051419298574
2022-10-16,0.033326920833185225
2022-10-23,0.033613921214674214
2022-10-30,0.033506771842017224
2022-11-06,0.0342451888397004
2022-11-13,0.03364951215168688
2022-11-20,0.03417601080343813
2022-11-27,0.0342451888397004
2022-12-04,0.03400202607833358
2022-12-11,0.034106595958969255
2022-12-18,0.03372050707668284
2022-12-25,0.033896914061013694
2023-01-01,0.03414133308451017
