,VIX,Inflation,GDP Growth,Consumer Confidence,High Yield Spread,10y-2y Yield Spread,M2 Money Stock,Delinquency Rate,Job Openings,S&P 500,SPY XLP,PKW VYM,VVIX
2007-03-18,0.19162531821857698,0.7018823004555239,0.006384345300807226,-0.03176341730558585,0.009497964721845387,-0.5714285714285715,0.004743659916073728,0.010050251256281229,0.05596935518195356,-0.011327033044104762,-0.004977211253614389,-4.603181229245745e-05,0.11892831850620067
2007-03-25,-0.22870761744336687,0.7018823004555239,0.006384345300807226,-0.03176341730558585,-0.005376344086021501,-1.6666666666666667,0.004743659916073728,0.010050251256281229,0.05596935518195356,0.03544470666598376,0.0018548984011048653,-0.005667086845158487,-0.06200112176013417
2007-04-01,0.13050197366400718,-0.2865825091517279,0.006384345300807226,-0.014705882352941346,0.012162162162162149,2.5000000000000004,0.010085066558645606,0.010050251256281229,-0.05501813784764209,-0.010618963836719453,-0.004491430657578399,-0.001571501573241485,0.035384413567797646
2007-04-08,-0.09631152787025188,-0.2865825091517279,0.006384345300807226,-0.014705882352941346,0.001335113484646211,-0.8571428571428572,0.010085066558645606,0.010050251256281229,-0.05501813784764209,0.016117016912399196,-0.0007237040543448536,0.012115100551921776,-0.06193626358770865
2007-04-15,-0.07785334607782501,-0.2865825091517279,0.006384345300807226,-0.014705882352941346,-0.002666666666666595,-1.0,0.010085066558645606,0.010050251256281229,-0.05501813784764209,0.0062960365703632615,0.007487533208017538,-0.0005899324995582989,-0.0522435840744212
2007-04-22,-0.010655747251913206,-0.2865825091517279,0.006384345300807226,-0.014705882352941346,-0.018716577540107027,-1.0,0.010085066558645606,0.010050251256281229,-0.05501813784764209,0.0216815228890348,0.003810539019601711,0.0021529495130157006,-0.10742868760738111
2007-04-29,0.03148302601895403,-0.2865825091517279,0.006384345300807226,-0.014705882352941346,-0.004087193460490468,-1.0,0.010085066558645606,0.010050251256281229,-0.05501813784764209,0.0065483011843539,0.009781666223941832,0.0032640944331672195,0.01869163110923666
2007-05-06,0.036947794794715216,-0.05933410698052133,0.006384345300807226,0.013777267508610747,0.002735978112175186,-1.75,0.0019498568722082776,0.010050251256281229,-0.006824482832160417,0.0077305944456032005,0.012979364858774378,0.00019294964918392665,-0.044135941313632965
2007-05-13,0.0030983704357707698,-0.05933410698052133,0.006384345300807226,0.013777267508610747,-0.004092769440654842,0.3333333333333335,0.0019498568722082776,0.010050251256281229,-0.006824482832160417,0.00015274801709308505,0.006952430334808746,-0.003427504388521796,0.03073933584288624
2007-05-20,-0.014671782485074947,-0.05933410698052133,0.006384345300807226,0.013777267508610747,0.00136986301369868,-0.75,0.0019498568722082776,0.010050251256281229,-0.006824482832160417,0.011222913761702369,-0.006235948979418815,-0.009979930889729594,-0.050836804498184174
2007-05-27,0.045454538660057775,-0.05933410698052133,0.006384345300807226,0.013777267508610747,0.00136986301369868,-2.0,0.0019498568722082776,0.010050251256281229,-0.006824482832160417,-0.0046100932728615485,0.0007734916179094053,0.004823690840999761,-0.03990457542161685
2007-06-03,-0.04197904147010534,-0.6828564233159855,0.006384345300807226,-0.033975084937712396,0.009575923392612928,-3.0,0.004582217682943757,0.010050251256281229,0.043375563667597206,0.013597399020364165,0.0011930198359380029,0.005020521217214524,-0.030792540512591615
2007-06-10,0.16118939457424974,-0.6828564233159855,0.006384345300807226,-0.033975084937712396,0.031165311653116534,-6.5,0.004582217682943757,0.010050251256281229,0.043375563667597206,-0.018661183405257575,-0.004022880282109287,-0.0036480087492033464,0.007123521621436035
2007-06-17,-0.060646938204218404,-0.6828564233159855,0.006384345300807226,-0.033975084937712396,0.005256241787122251,-6.5,0.004582217682943757,0.010050251256281229,0.043375563667597206,0.016741057060685627,0.012334243177374526,0.0018810422809873995,-0.09421422311634153
2007-06-24,0.12984221478483926,-0.6828564233159855,0.006384345300807226,-0.033975084937712396,0.015686274509803866,1.0,0.004582217682943757,0.010050251256281229,0.043375563667597206,-0.019798928123122894,-0.0004646809928484652,0.006738076357485578,0.2236451658258405
2007-07-01,0.030476161411830294,-1.1312592704348226,0.0060230665745097944,0.05978898007034017,0.027027027027027195,-0.2727272727272727,0.004176627373395858,0.0970149253731345,-0.05371475612265897,0.0005257140888776934,-0.0007971462872392587,-0.004210834599608693,-0.017996120742498345
2007-07-08,-0.09303754268618158,-1.1312592704348226,0.0060230665745097944,0.05978898007034017,0.00877192982456143,0.25,0.004176627373395858,0.0970149253731345,-0.05371475612265897,0.018019733435492347,0.003961157287257766,0.005232733995401029,-0.027164074616150446
2007-07-15,0.029211911936212198,-1.1312592704348226,0.0060230665745097944,0.05978898007034017,0.008695652173912771,-0.15000000000000002,0.004176627373395858,0.0970149253731345,-0.05371475612265897,0.01441419424370216,0.001261133165396,-0.012257876617215557,0.024048137454273366
2007-07-22,0.1188119597183066,-1.1312592704348226,0.0060230665745097944,0.05978898007034017,0.019704433497536922,-0.15000000000000002,0.004176627373395858,0.0970149253731345,-0.05371475612265897,-0.011851867577496011,0.00213533905297969,0.00016545193392714097,-0.037703839949340456
2007-07-29,0.4259586423819375,-1.1312592704348226,0.0060230665745097944,0.05978898007034017,0.08574879227053156,0.4117647058823528,0.004176627373395858,0.0970149253731345,-0.05371475612265897,-0.048986393070868495,-0.02033394248728637,-0.013325571507333045,0.3181941505011807
2007-08-05,0.04095985800550994,6.209381072042343,0.0060230665745097944,-0.07743362831858402,-0.012235817575083408,0.04166666666666674,0.01041182104255034,0.0970149253731345,-0.011309264897781612,-0.017745565951271636,-0.016836371420103635,-0.011361234991771663,0.07014295443133789
2007-08-12,0.12480124835817152,6.209381072042343,0.0060230665745097944,-0.07743362831858402,-0.00563063063063074,0.3600000000000001,0.01041182104255034,0.0970149253731345,-0.011309264897781612,0.014360846868401556,-0.010382016948452866,-0.01592559716524078,0.04670831780691098
2007-08-19,0.05971733496884557,6.209381072042343,0.0060230665745097944,-0.07743362831858402,0.01925254813137034,0.47058823529411753,0.01041182104255034,0.0970149253731345,-0.011309264897781612,-0.005297097744003554,0.016885582340742777,-0.015066799782544438,0.2291799707629787
2007-08-26,-0.30910305196771415,6.209381072042343,0.0060230665745097944,-0.07743362831858402,-0.020000000000000018,-0.33999999999999997,0.01041182104255034,0.0970149253731345,-0.011309264897781612,0.023119946239554823,0.007251555926322428,0.010142514528251434,-0.16374093500008657
2007-09-02,0.12837837526846263,-2.5027559074053216,0.0060230665745097944,-0.07743362831858402,0.01587301587301604,0.18181818181818188,0.002450880827612245,0.0970149253731345,0.023317201935767695,-0.0036366864953120137,0.0031487692836895675,0.004926326559342664,-0.023939261976173354
2007-09-09,0.12189907971648872,-2.5027559074053216,0.0060230665745097944,-0.07743362831858402,-0.005580357142857206,0.23076923076923062,0.002450880827612245,0.0970149253731345,0.023317201935767695,-0.01386708291214378,-0.004749013895806509,-0.004213971508715386,-0.009609183258173948
2007-09-16,-0.04994279408327795,-2.5027559074053216,0.0060230665745097944,-0.07743362831858402,-0.002244668911335568,-0.125,0.002450880827612245,0.0970149253731345,0.023317201935767695,0.02112067018031194,-0.0040810758555935855,-0.005441250757022953,-0.035390886969626
2007-09-23,-0.23756019495062364,-2.5027559074053216,0.0060230665745097944,-0.07743362831858402,-0.03374578177727794,0.38095238095238093,0.002450880827612245,0.0970149253731345,0.023317201935767695,0.027960249284150196,0.010286254271113071,-0.004937980043061896,-0.05987163556416075
2007-09-30,-0.052631578947368474,-2.5027559074053216,0.0060230665745097944,-0.07743362831858402,-0.004656577415599439,0.06896551724137945,0.002450880827612245,0.0970149253731345,0.023317201935767695,0.0006554153694904308,-0.00746868221195085,0.015591144671855739,-0.11218669456596486
2007-10-07,-0.0605555640326606,-0.22377967998436388,0.006096440026404526,-0.029976019184652314,-0.010526315789473717,-0.08064516129032262,0.0018910741301059186,0.04308390022675734,-0.0034393809114359186,0.020199748367651926,0.02070179744185574,0.005781201120743207,-0.03695619984863796
2007-10-14,0.04849199894875866,-0.22377967998436388,0.006096440026404526,-0.029976019184652314,-0.014184397163120699,-0.17543859649122806,0.0018910741301059186,0.04308390022675734,-0.0034393809114359186,0.0027029469245425375,-0.005092580567252147,0.01036718098146494,0.08008572634996902
2007-10-21,0.2949802412446456,-0.22377967998436388,0.006096440026404526,-0.029976019184652314,0.023980815347721673,0.2978723404255319,0.0018910741301059186,0.04308390022675734,-0.0034393809114359186,-0.03916637343635032,-0.025339358006385426,0.0018695518551179457,0.010261506491888506
2007-10-28,-0.14808361298366157,-0.22377967998436388,0.006096440026404526,-0.029976019184652314,0.0011709601873537423,0.049180327868852514,0.0018910741301059186,0.04308390022675734,-0.0034393809114359186,0.023090318267205534,0.0042989480307911165,0.004916777199965194,0.04150287410532094
2007-11-04,0.17638041191905707,1.7765715928890362,0.006096440026404526,-0.05933250927070466,0.016374269005847708,0.015625,0.0033166154343957643,0.04308390022675734,0.002157031924072461,-0.01669402610190307,-0.004867808879409408,0.016042597055718533,0.022021795938339528
2007-11-11,0.23859190423767096,1.7765715928890362,0.006096440026404526,-0.05933250927070466,0.029919447640966546,0.24615384615384617,0.0033166154343957643,0.04308390022675734,0.002157031924072461,-0.03706161847935807,-0.034914731140446964,-0.013802633837535994,0.004104263591591106
2007-11-18,-0.10561404311866096,1.7765715928890362,0.006096440026404526,-0.05933250927070466,0.030167597765363263,0.012345679012345512,0.0033166154343957643,0.04308390022675734,0.002157031924072461,0.0034670421901281667,-0.01978099260385857,0.0007586150470262343,-0.051706494247236945
2007-11-25,0.004707761487285911,1.7765715928890362,0.006096440026404526,-0.05933250927070466,0.02819956616052055,0.14634146341463405,0.0033166154343957643,0.04308390022675734,0.002157031924072461,-0.012366863994454191,-0.0103470161446364,-0.0005536908724822487,-0.03426724354095312
2007-12-02,-0.1069894457562276,-1.1129471868300524,0.006096440026404526,-0.007884362680683266,-0.011603375527426296,-0.010638297872340274,0.004004407535811216,0.04308390022675734,-0.021739130434782594,0.02806973335680918,0.008462184492146418,-0.012698133256196509,-0.008257146512889224
2007-12-09,-0.0883253337839135,-1.1129471868300524,0.006096440026404526,-0.007884362680683266,-0.011603375527426296,0.07526881720430101,0.004004407535811216,0.04308390022675734,-0.021739130434782594,0.015879673291274043,0.00583157398049261,0.0013381454879985988,-0.07211966956342741
2007-12-16,0.1160671478186015,-1.1129471868300524,0.006096440026404526,-0.007884362680683266,0.002134471718249875,-0.06999999999999995,0.004004407535811216,0.04308390022675734,-0.021739130434782594,-0.024397592927246303,-0.009996867221364392,0.005093920553455922,0.04062081271414009
2007-12-23,-0.20627421787642186,-1.1129471868300524,0.006096440026404526,-0.007884362680683266,0.008519701810436597,0.06451612903225801,0.004004407535811216,0.04308390022675734,-0.021739130434782594,0.011246984103541857,-0.004454632423322669,0.003932789294511796,-0.034374236293782
2007-12-30,0.12290203260172183,-1.1129471868300524,0.006096440026404526,-0.007884362680683266,-0.0031678986272440923,0.06451612903225801,0.004004407535811216,0.04308390022675734,-0.021739130434782594,-0.00402164481375078,0.005015556861678316,0.0013755820182150824,0.013997779585722236
2008-01-06,0.15429126317521313,-8.40922589562213,-0.004074294739200068,0.03841059602649022,0.029661016949152685,0.15151515151515138,0.0045371807912628626,0.03695652173913033,0.017381738173817274,-0.04522180453921343,-0.009620026591471209,-0.01990158121735197,-0.030584311938100517
2008-01-13,-0.010860493863062093,-8.40922589562213,-0.004074294739200068,0.03841059602649022,0.029835390946501894,0.07894736842105265,0.0045371807912628626,0.03695652173913033,0.017381738173817274,-0.007516123428138122,-0.013471336676340151,-0.010676731374687276,0.039283140358476576
2008-01-20,0.14780405214923076,-8.40922589562213,-0.004074294739200068,0.03841059602649022,0.01798201798201804,0.05691056910569103,0.0045371807912628626,0.03695652173913033,0.017381738173817274,-0.05412490690202343,-0.018852753403484135,0.023343079481203954,-0.0876447611312915
2008-01-27,0.06990432660769552,-8.40922589562213,-0.004074294739200068,0.03841059602649022,-0.013738959764474812,0.06153846153846132,0.0045371807912628626,0.03695652173913033,0.017381738173817274,0.004090012892461914,0.024399796293842924,-0.007034825639691267,0.022786149467982186
2008-02-03,-0.17400273312303083,-0.41573936122711697,-0.004074294739200068,-0.09693877551020413,-0.006965174129353269,0.10869565217391308,0.01133835187529142,0.03695652173913033,-0.07461072664359858,0.048707028586311374,0.019749757240257404,-0.011683473801357591,-0.06405060200751578
2008-02-10,0.16611156099410174,-0.41573936122711697,-0.004074294739200068,-0.09693877551020413,0.027054108216432837,0.11764705882352944,0.01133835187529142,0.03695652173913033,-0.07461072664359858,-0.045957491553221375,-0.02280587339478346,0.005273181714659625,-0.018122855329184562
2008-02-17,-0.10674758110266269,-0.41573936122711697,-0.004074294739200068,-0.09693877551020413,0.011707317073170742,0.08187134502923987,0.01133835187529142,0.03695652173913033,-0.07461072664359858,0.014046489212105495,-0.0048668888839674684,0.001994212096400938,0.029201140373821488
2008-02-24,-0.03836934349549148,-0.41573936122711697,-0.004074294739200068,-0.09693877551020413,0.0077145612343298975,-0.021621621621621623,0.01133835187529142,0.03695652173913033,-0.07461072664359858,0.0023111246303728628,-0.0055383028238836784,-0.0043974185164938895,-0.12379550118954019
2008-03-02,0.10307570675948985,1.984806501587859,-0.004074294739200068,-0.01836158192090387,0.003827751196172402,0.03867403314917128,0.008642268068400405,0.03695652173913033,-0.012619770974526712,-0.01661356483368892,0.003821822250120288,0.0222463214385078,0.06628984660104487
2008-03-09,0.03579498202032916,1.984806501587859,-0.004074294739200068,-0.01836158192090387,0.018112488083889433,0.07978723404255317,0.008642268068400405,0.03695652173913033,-0.012619770974526712,-0.02800178083231064,-0.0285645184992237,-0.001599247559092798,0.08895572699684462
2008-03-16,0.13350309592034848,1.984806501587859,-0.004074294739200068,-0.01836158192090387,0.029026217228464546,-0.029556650246305383,0.008642268068400405,0.03695652173913033,-0.012619770974526712,-0.00404368470622829,0.003305998095550322,-0.019203488592227536,0.06537755117299682
2008-03-23,-0.14569958377441283,1.984806501587859,-0.004074294739200068,-0.01836158192090387,-0.0018198362147406888,-0.1116751269035533,0.008642268068400405,0.03695652173913033,-0.012619770974526712,0.032116070183937584,-0.005293996098326814,-0.02970542738604165,-0.1731077542025493
2008-03-30,-0.03418488828218036,1.984806501587859,-0.004074294739200068,-0.01836158192090387,-0.02096627164995446,0.028571428571428692,0.008642268068400405,0.03695652173913033,-0.012619770974526712,-0.010748350112098182,-0.013600997431112871,0.012649864113749576,0.02717634256607404
2008-04-06,-0.12679885016028847,-0.3003427075450107,0.005722953445686851,-0.09928057553956837,-0.014897579143389184,-0.0722222222222223,0.005616363208902575,0.027253668763102867,-0.04497041420118342,0.04195499987841411,0.022931069496526346,0.0035410646332798557,-0.06149154383829636
2008-04-13,0.044988787848974754,-0.3003427075450107,0.005722953445686851,-0.09928057553956837,-0.002835538752362865,0.03592814371257491,0.005616363208902575,0.027253668763102867,-0.04497041420118342,-0.02741540257592945,-0.0053053204460153935,0.006656891272906584,0.1576827864024708
2008-04-20,-0.14194373630261836,-0.3003427075450107,0.005722953445686851,-0.09928057553956837,-0.025592417061611528,-0.08670520231213863,0.005616363208902575,0.027253668763102867,-0.04497041420118342,0.04314128725783295,0.03192401789741073,0.017480550010129603,-0.16925338604155582
2008-04-27,-0.026825585230583093,-0.3003427075450107,0.005722953445686851,-0.09928057553956837,-0.012645914396887115,-0.069620253164557,0.005616363208902575,0.027253668763102867,-0.04497041420118342,0.005401602499406799,0.009170642786336947,0.0009948958042402811,0.06281201001123038
2008-05-04,-0.07197548935321696,0.3884903108793887,0.005722953445686851,-0.04472843450479236,-0.019704433497537033,-0.03401360544217691,0.0015586034912717928,0.027253668763102867,0.039405204460966514,0.011489196894098885,0.00719082807615723,-0.005539409824745878,-0.035005267970496634
2008-05-11,0.06765673936133831,0.3884903108793887,0.005722953445686851,-0.04472843450479236,0.012060301507537785,0.07042253521126773,0.0015586034912717928,0.027253668763102867,0.039405204460966514,-0.018120089592476463,-0.008924513637378229,0.01626143929256063,0.15876257163789376
2008-05-18,-0.15146834400668996,0.3884903108793887,0.005722953445686851,-0.04472843450479236,-0.012909632571996066,-0.0921052631578948,0.0015586034912717928,0.027253668763102867,0.039405204460966514,0.026702066951029613,0.003637296137475543,0.0055799197393253674,0.026832845954368523
2008-05-25,0.18700668197409542,0.3884903108793887,0.005722953445686851,-0.04472843450479236,0.006036217303823088,0.007246376811594235,0.0015586034912717928,0.027253668763102867,0.039405204460966514,-0.034672131561713004,-0.021101248365890446,-0.005103847361520364,0.05094365555452063
2008-06-01,-0.08797950795281484,0.19666706055541794,0.005722953445686851,-0.05685618729096986,0.008999999999999897,0.007194244604316502,0.0022953625894801544,0.027253668763102867,-0.0867906533142585,0.01776976315469847,0.005014737683661119,0.008364417720245543,-0.07748334022051562
2008-06-08,0.321368455791071,0.19666706055541794,0.005722953445686851,-0.05685618729096986,-0.0029732408325073845,0.10000000000000009,0.0022953625894801544,0.027253668763102867,-0.0867906533142585,-0.028349413040353433,-0.010166481909525515,0.010989968967756392,0.20854886857822508
2008-06-15,-0.0993208915802618,0.19666706055541794,0.005722953445686851,-0.05685618729096986,0.016898608349900535,-0.20779220779220786,0.0022953625894801544,0.027253668763102867,-0.0867906533142585,-0.00047772024899583876,-0.0070665286122908455,0.007282433710589453,-0.02106324783621838
2008-06-22,0.0777569075999216,0.19666706055541794,0.005722953445686851,-0.05685618729096986,0.014662756598240456,0.049180327868852514,0.0022953625894801544,0.027253668763102867,-0.0867906533142585,-0.030955180899720935,0.0035498085431804327,-0.003946375854069761,-0.0984927491347033
2008-06-29,0.02492346628367348,0.19666706055541794,0.005722953445686851,-0.05685618729096986,0.050096339113680166,0.046875,0.0022953625894801544,0.027253668763102867,-0.0867906533142585,-0.030009216890352186,-0.011804062294360929,0.016514012211534146,0.015188289273538436
2008-07-06,0.057167240702102884,-0.47891111190683666,-0.005268929022154589,0.08510638297872353,0.014678899082568808,0.08208955223880587,0.006016380079959527,-0.020408163265306256,-0.021148825065274157,-0.012109060224364976,-0.013651436885430912,-0.0044018111657246894,-0.03897408144882142
2008-07-13,0.10936234904679143,-0.47891111190683666,-0.005268929022154589,0.08510638297872353,0.02169981916817365,-0.055172413793103336,0.006016380079959527,-0.020408163265306256,-0.021148825065274157,-0.018536727949268084,-0.02902094385317222,-0.011749342324231749,0.009680767139388369
2008-07-20,-0.1251364337104065,-0.47891111190683666,-0.005268929022154589,0.08510638297872353,-0.009734513274336387,0.058394160583941535,0.006016380079959527,-0.020408163265306256,-0.021148825065274157,0.017095792336778493,0.02107201157578409,0.008884316509546242,-0.08927182381970511
2008-07-27,-0.04740122352651566,-0.47891111190683666,-0.005268929022154589,0.08510638297872353,-0.003574620196604039,-0.01379310344827589,0.006016380079959527,-0.020408163265306256,-0.021148825065274157,-0.002316245058940236,-0.014256209191367386,0.0032396945304062896,0.04851324496087117
2008-08-03,-0.01484068768452207,-1.7601511705554518,-0.005268929022154589,0.02941176470588225,0.02959641255605372,0.020979020979021046,0.0019034390513672506,-0.020408163265306256,-0.02000533475593491,0.0020274526207906263,-0.003403490136251963,-0.0005036070936514925,-0.01316137898879155
2008-08-10,-0.08462560359937055,-1.7601511705554518,-0.005268929022154589,0.02941176470588225,0.02959641255605372,-0.020547945205479423,0.0019034390513672506,-0.020408163265306256,-0.02000533475593491,0.028572244940655578,-0.012816303812908658,0.006838882383959133,0.004399830607098476
2008-08-17,-0.05227492408918566,-1.7601511705554518,-0.005268929022154589,0.02941176470588225,-0.011324041811846763,0.006993006993007089,0.0019034390513672506,-0.020408163265306256,-0.02000533475593491,0.0014502630220218915,-0.013606517364531445,0.009230410070004691,0.014373653367534267
2008-08-24,-0.03932586622900902,-1.7601511705554518,-0.005268929022154589,0.02941176470588225,0.013215859030837107,0.00694444444444442,0.0019034390513672506,-0.020408163265306256,-0.02000533475593491,-0.004621784182462729,0.006423628794813618,-0.003838668601940265,-0.007287461898071945
2008-08-31,0.09782031923602208,-1.7601511705554518,-0.005268929022154589,0.02941176470588225,0.003478260869565153,0.01379310344827589,0.0019034390513672506,-0.020408163265306256,-0.02000533475593491,-0.00725119600003854,0.012429259342973564,-0.001589737928183732,-0.07463292612804273
2008-09-07,0.11670701655846494,-0.6535144757645284,-0.005268929022154589,0.1158730158730159,0.0034662045060658286,-0.027210884353741527,0.008895792149110404,-0.020408163265306256,-0.12302667392487754,-0.03158633556200652,-0.040071448160562406,-0.014726499941662086,0.034082557737995955
2008-09-14,0.11274936867668628,-0.6535144757645284,-0.005268929022154589,0.1158730158730159,0.003454231433505983,0.05594405594405605,0.008895792149110404,-0.020408163265306256,-0.12302667392487754,0.007558413065377634,-0.015433323942918076,-0.002322733203688143,-0.001846814242721595
2008-09-21,0.24980513973224272,-0.6535144757645284,-0.005268929022154589,0.1158730158730159,0.05938037865748713,0.07284768211920545,0.008895792149110404,-0.020408163265306256,-0.12302667392487754,0.002700331560808955,0.035904970217660814,-0.022435693180066663,0.12966126292862534
2008-09-28,0.08325544150452524,-0.6535144757645284,-0.005268929022154589,0.1158730158730159,0.08367181153533698,0.07407407407407396,0.008895792149110404,-0.020408163265306256,-0.12302667392487754,-0.03331256811308336,-0.026345505962784843,0.004904708960838722,0.10633733803638012
2008-10-05,0.29936664388902323,6.303830706221146,-0.021830971480936268,-0.1806543385490753,0.1274362818590704,0.16666666666666652,0.013461416120618352,0.17500000000000004,0.04810676598386099,-0.09399394794784399,-0.07120800660069926,-0.015024712754498348,0.07823713628961015
2008-10-12,0.549623347232105,6.303830706221146,-0.021830971480936268,-0.1806543385490753,0.21409574468085113,0.11822660098522175,0.013461416120618352,0.17500000000000004,0.04810676598386099,-0.18195465309300762,-0.07456498076955764,-0.06666147203549377,0.2251795482267096
2008-10-19,0.005432521792583911,6.303830706221146,-0.021830971480936268,-0.1806543385490753,0.03559693318729451,0.03083700440528636,0.013461416120618352,0.17500000000000004,0.04810676598386099,0.045962076506738114,0.02245992199438729,0.06924613753241982,0.01249997369174305
2008-10-26,0.12512434513370918,6.303830706221146,-0.021830971480936268,-0.1806543385490753,0.028027498677948293,-0.0641025641025641,0.013461416120618352,0.17500000000000004,0.04810676598386099,-0.06781135409015371,-0.004350454002415072,-0.02486076351944977,0.09059173832364831
2008-11-02,-0.24314417454296666,0.8960759722516412,-0.021830971480936268,-0.03993055555555558,-0.018518518518518712,0.11872146118721472,0.006339999748910863,0.17500000000000004,-0.043233639324844586,0.10490776192133655,0.05159513202742483,0.021429254312243184,-0.08704812409449703
2008-11-09,-0.06328270085409982,0.8960759722516412,-0.021830971480936268,-0.03993055555555558,-0.004716981132075415,0.020408163265306145,0.006339999748910863,0.17500000000000004,-0.043233639324844586,-0.03897807459677416,-0.036266111700146486,-0.024574210670386343,-0.004874291798564134
2008-11-16,0.18199642356822032,0.8960759722516412,-0.021830971480936268,-0.03993055555555558,0.03528172722485534,0.020408163265306145,0.006339999748910863,0.17500000000000004,-0.043233639324844586,-0.06197704896108003,-0.04647879196572202,0.018983112620430287,0.01692870623711018
2008-11-23,0.09591314800956896,0.8960759722516412,-0.021830971480936268,-0.03993055555555558,0.11851475076297047,-0.15600000000000003,0.006339999748910863,0.17500000000000004,-0.043233639324844586,-0.0838896020494293,-0.06240069434647111,-0.01662688507159682,-0.15937124864451557
2008-11-30,-0.2393009471284101,0.8960759722516412,-0.021830971480936268,-0.03993055555555558,-0.008185538881309684,-0.08530805687203791,0.006339999748910863,0.17500000000000004,-0.043233639324844586,0.12025793709525678,0.08208928941437743,-0.00917695552779385,-0.11127864215188188
2008-12-07,0.0841172508784569,-0.4600046814412492,-0.021830971480936268,0.08679927667269438,0.029344337459880743,-0.0984455958549223,0.021994061728087155,0.17500000000000004,-0.02630764469204583,-0.02250511373062214,-0.008738519608639361,-0.0022609355058885727,-0.06232328818002231
2008-12-14,-0.09427668107972542,-0.4600046814412492,-0.021830971480936268,0.08679927667269438,0.01826280623608012,0.04597701149425282,0.021994061728087155,0.17500000000000004,-0.02630764469204583,0.00417771766403674,0.03654733290688483,0.0299075305325609,0.04065132756524115
2008-12-21,-0.1722549499703988,-0.4600046814412492,-0.021830971480936268,0.08679927667269438,-0.04724409448818889,-0.2362637362637363,0.021994061728087155,0.17500000000000004,-0.02630764469204583,0.009264234020670559,-0.012829201078813024,0.01162932411054629,0.01646001916767159
2008-12-28,-0.034498090953317684,-0.4600046814412492,-0.021830971480936268,0.08679927667269438,-0.037649219467401296,-0.08633093525179847,0.021994061728087155,0.17500000000000004,-0.02630764469204583,-0.016984296309087488,-0.015493594731097349,0.0074660492520148836,-0.04504509599342388
2009-01-04,-0.09658834343565625,-1.4208294314855707,-0.011657225306796692,0.01830282861896837,-0.07156488549618323,0.2440944881889764,0.009960815908008902,0.1542553191489362,-0.129688493324857,0.0675985344009824,0.027336310749750847,-0.011357390477021223,0.008001024784235478
2009-01-11,0.09262570031429651,-1.4208294314855707,-0.011657225306796692,0.01830282861896837,-0.0657759506680371,0.06329113924050622,0.009960815908008902,0.1542553191489362,-0.129688493324857,-0.044483808488996024,0.00878767446408757,0.04674771298939895,0.08423163929026845
