,VIX,Consumer Confidence,High Yield Spread,Job Openings,VVIX,Recession Probabilities,risk free rate
2007-07-08,-0.09303754268618158,0.05978898007034017,0.00877192982456143,-0.05371475612265897,-0.027164074616150446,1.2000000000000002,0.03505742976103665
2007-07-15,0.029211911936212198,0.05978898007034017,0.008695652173912771,-0.05371475612265897,0.024048137454273366,1.2000000000000002,0.035090577594341976
2007-07-22,0.1188119597183066,0.05978898007034017,0.019704433497536922,-0.05371475612265897,-0.037703839949340456,1.2000000000000002,0.034924294345596074
2007-07-29,0.4259586423819375,0.05978898007034017,0.08574879227053156,-0.05371475612265897,0.3181941505011807,1.2000000000000002,0.034451318275022125
2007-08-05,0.04095985800550994,-0.07743362831858402,-0.012235817575083408,-0.011309264897781612,0.07014295443133789,-0.2727272727272728,0.0342451888397004
2007-08-12,0.12480124835817152,-0.07743362831858402,-0.00563063063063074,-0.011309264897781612,0.04670831780691098,-0.2727272727272728,0.03400202607833358
2007-08-19,0.05971733496884557,-0.07743362831858402,0.01925254813137034,-0.011309264897781612,0.2291799707629787,-0.2727272727272728,0.032174720681262814
2007-08-26,-0.30910305196771415,-0.07743362831858402,-0.020000000000000018,-0.011309264897781612,-0.16374093500008657,-0.2727272727272728,0.03262854334808063
2007-09-02,0.12837837526846263,-0.07743362831858402,0.01587301587301604,0.023317201935767695,-0.023939261976173354,0.16666666666666674,0.032174720681262814
2007-09-09,0.12189907971648872,-0.07743362831858402,-0.005580357142857206,0.023317201935767695,-0.009609183258173948,0.16666666666666674,0.03182754840890967
2007-09-16,-0.04994279408327795,-0.07743362831858402,-0.002244668911335568,0.023317201935767695,-0.035390886969626,0.16666666666666674,0.032059657127380126
2007-09-23,-0.23756019495062364,-0.07743362831858402,-0.03374578177727794,0.023317201935767695,-0.05987163556416075,0.16666666666666674,0.03178860342487466
2007-09-30,-0.052631578947368474,-0.07743362831858402,-0.004656577415599439,0.023317201935767695,-0.11218669456596486,0.16666666666666674,0.03163206941090846
2007-10-07,-0.0605555640326606,-0.029976019184652314,-0.010526315789473717,-0.0034393809114359186,-0.03695619984863796,1.5714285714285712,0.032059657127380126
2007-10-14,0.04849199894875866,-0.029976019184652314,-0.014184397163120699,-0.0034393809114359186,0.08008572634996902,1.5714285714285712,0.03251603789462898
2007-10-21,0.2949802412446456,-0.029976019184652314,0.023980815347721673,-0.0034393809114359186,0.010261506491888506,1.5714285714285712,0.03135518573184015
2007-10-28,-0.14808361298366157,-0.029976019184652314,0.0011709601873537423,-0.0034393809114359186,0.04150287410532094,1.5714285714285712,0.031275374814683454
2007-11-04,0.17638041191905707,-0.05933250927070466,0.016374269005847708,0.002157031924072461,0.022021795938339528,0.8194444444444446,0.030376007109659264
2007-11-11,0.23859190423767096,-0.05933250927070466,0.029919447640966546,0.002157031924072461,0.004104263591591106,0.8194444444444446,0.02965254232990655
2007-11-18,-0.10561404311866096,-0.05933250927070466,0.030167597765363263,0.002157031924072461,-0.051706494247236945,0.8194444444444446,0.029302905898813902
2007-11-25,0.004707761487285911,-0.05933250927070466,0.02819956616052055,0.002157031924072461,-0.03426724354095312,0.8194444444444446,0.028355202216304498
2007-12-02,-0.1069894457562276,-0.007884362680683266,-0.011603375527426296,-0.021739130434782594,-0.008257146512889224,2.4885496183206106,0.02826257829543266
2007-12-09,-0.0883253337839135,-0.007884362680683266,-0.011603375527426296,-0.021739130434782594,-0.07211966956342741,2.4885496183206106,0.02816952689729546
2007-12-16,0.1160671478186015,-0.007884362680683266,0.002134471718249875,-0.021739130434782594,0.04062081271414009,2.4885496183206106,0.028355202216304498
2007-12-23,-0.20627421787642186,-0.007884362680683266,0.008519701810436597,-0.021739130434782594,-0.034374236293782,2.4885496183206106,0.02849334519832092
2007-12-30,0.12290203260172183,-0.007884362680683266,-0.0031678986272440923,-0.021739130434782594,0.013997779585722236,2.4885496183206106,0.028630548320055738
2008-01-06,0.15429126317521313,0.03841059602649022,0.029661016949152685,0.017381738173817274,-0.030584311938100517,1.4923413566739607,0.027312148074685405
2008-01-13,-0.010860493863062093,0.03841059602649022,0.029835390946501894,0.017381738173817274,0.039283140358476576,1.4923413566739607,0.02656869064836509
2008-01-20,0.14780405214923076,0.03841059602649022,0.01798201798201804,0.017381738173817274,-0.0876447611312915,1.4923413566739607,0.02542606676726966
2008-01-27,0.06990432660769552,0.03841059602649022,-0.013738959764474812,0.017381738173817274,0.022786149467982186,1.4923413566739607,0.023462765920296613
2008-02-03,-0.17400273312303083,-0.09693877551020413,-0.006965174129353269,-0.07461072664359858,-0.06405060200751578,1.0939420544337137,0.022185459352568992
2008-02-10,0.16611156099410174,-0.09693877551020413,0.027054108216432837,-0.07461072664359858,-0.018122855329184562,1.0939420544337137,0.02167662783115132
2008-02-17,-0.10674758110266269,-0.09693877551020413,0.011707317073170742,-0.07461072664359858,0.029201140373821488,1.0939420544337137,0.02148243422209961
2008-02-24,-0.03836934349549148,-0.09693877551020413,0.0077145612343298975,-0.07461072664359858,-0.12379550118954019,1.0939420544337137,0.02186895703437397
2008-03-02,0.10307570675948985,-0.01836158192090387,0.003827751196172402,-0.012619770974526712,0.06628984660104487,0.36310272536687616,0.019786424571111905
2008-03-09,0.03579498202032916,-0.01836158192090387,0.018112488083889433,-0.012619770974526712,0.08895572699684462,0.36310272536687616,0.018164804369333654
2008-03-16,0.13350309592034848,-0.01836158192090387,0.029026217228464546,-0.012619770974526712,0.06537755117299682,0.36310272536687616,0.016732483372221107
2008-03-23,-0.14569958377441283,-0.01836158192090387,-0.0018198362147406888,-0.012619770974526712,-0.1731077542025493,0.36310272536687616,0.01639972047941063
2008-03-30,-0.03418488828218036,-0.01836158192090387,-0.02096627164995446,-0.012619770974526712,0.02717634256607404,0.36310272536687616,0.018241441763761745
2008-04-06,-0.12679885016028847,-0.09928057553956837,-0.014897579143389184,-0.04497041420118342,-0.06149154383829636,0.18701937865272233,0.01876982264630156
2008-04-13,0.044988787848974754,-0.09928057553956837,-0.002835538752362865,-0.04497041420118342,0.1576827864024708,0.18701937865272233,0.017933110961255494
2008-04-20,-0.14194373630261836,-0.09928057553956837,-0.025592417061611528,-0.04497041420118342,-0.16925338604155582,0.18701937865272233,0.02034494335899284
2008-04-27,-0.026825585230583093,-0.09928057553956837,-0.012645914396887115,-0.04497041420118342,0.06281201001123038,0.18701937865272233,0.021154534454155938
2008-05-04,-0.07197548935321696,-0.04472843450479236,-0.019704433497537033,0.039405204460966514,-0.035005267970496634,0.08059082663902561,0.021154534454155938
2008-05-11,0.06765673936133831,-0.04472843450479236,0.012060301507537785,0.039405204460966514,0.15876257163789376,0.08059082663902561,0.020753832096457092
2008-05-18,-0.15146834400668996,-0.04472843450479236,-0.012909632571996066,0.039405204460966514,0.026832845954368523,0.08059082663902561,0.0219326586739641
2008-05-25,0.18700668197409542,-0.04472843450479236,0.006036217303823088,0.039405204460966514,0.05094365555452063,0.08059082663902561,0.0220594576319999
2008-06-01,-0.08797950795281484,-0.05685618729096986,0.008999999999999897,-0.0867906533142585,-0.07748334022051562,0.060431654676258884,0.022742866590129918
2008-06-08,0.321368455791071,-0.05685618729096986,-0.0029732408325073845,-0.0867906533142585,0.20854886857822508,0.060431654676258884,0.02212255751377823
2008-06-15,-0.0993208915802618,-0.05685618729096986,0.016898608349900535,-0.0867906533142585,-0.02106324783621838,0.060431654676258884,0.02515707016078883
2008-06-22,0.0777569075999216,-0.05685618729096986,0.014662756598240456,-0.0867906533142585,-0.0984927491347033,0.060431654676258884,0.024327778767768926
2008-06-29,0.02492346628367348,-0.05685618729096986,0.050096339113680166,-0.0867906533142585,0.015188289273538436,0.060431654676258884,0.023521607644383824
2008-07-06,0.057167240702102884,0.08510638297872353,0.014678899082568808,-0.021148825065274157,-0.03897408144882142,0.08095884215287197,0.023225658277397088
2008-07-13,0.10936234904679143,0.08510638297872353,0.02169981916817365,-0.021148825065274157,0.009680767139388369,0.08095884215287197,0.023225658277397088
2008-07-20,-0.1251364337104065,0.08510638297872353,-0.009734513274336387,-0.021148825065274157,-0.08927182381970511,0.08095884215287197,0.022985714946726077
2008-07-27,-0.04740122352651566,0.08510638297872353,-0.003574620196604039,-0.021148825065274157,0.04851324496087117,0.08095884215287197,0.023521607644383824
2008-08-03,-0.01484068768452207,0.02941176470588225,0.02959641255605372,-0.02000533475593491,-0.01316137898879155,0.04246861924686196,0.02292527796806909
2008-08-10,-0.08462560359937055,0.02941176470588225,0.02959641255605372,-0.02000533475593491,0.004399830607098476,0.04246861924686196,0.02255878073489792
2008-08-17,-0.05227492408918566,0.02941176470588225,-0.011324041811846763,-0.02000533475593491,0.014373653367534267,0.04246861924686196,0.02212255751377823
2008-08-24,-0.03932586622900902,0.02941176470588225,0.013215859030837107,-0.02000533475593491,-0.007287461898071945,0.04246861924686196,0.02243511112735752
2008-08-31,0.09782031923602208,0.02941176470588225,0.003478260869565153,-0.02000533475593491,-0.07463292612804273,0.04246861924686196,0.02243511112735752
2008-09-07,0.11670701655846494,0.1158730158730159,0.0034662045060658286,-0.12302667392487754,0.034082557737995955,0.003411599438089441,0.021805052224814547
2008-09-14,0.11274936867668628,0.1158730158730159,0.003454231433505983,-0.12302667392487754,-0.001846814242721595,0.003411599438089441,0.02148243422209961
2008-09-21,0.24980513973224272,0.1158730158730159,0.05938037865748713,-0.12302667392487754,0.12966126292862534,0.003411599438089441,0.02167662783115132
2008-09-28,0.08325544150452524,0.1158730158730159,0.08367181153533698,-0.12302667392487754,0.10633733803638012,0.003411599438089441,0.02006763341956397
2008-10-05,0.29936664388902323,-0.1806543385490753,0.1274362818590704,0.04810676598386099,0.07823713628961015,-0.12180000000000002,0.01705978297378108
2008-10-12,0.549623347232105,-0.1806543385490753,0.21409574468085113,0.04810676598386099,0.2251795482267096,-0.12180000000000002,0.0141836447139152
2008-10-19,0.005432521792583911,-0.1806543385490753,0.03559693318729451,0.04810676598386099,0.01249997369174305,-0.12180000000000002,0.016483433469853814
2008-10-26,0.12512434513370918,-0.1806543385490753,0.028027498677948293,0.04810676598386099,0.09059173832364831,-0.12180000000000002,0.018545083282841768
2008-11-02,-0.24314417454296666,-0.03993055555555558,-0.018518518518518712,-0.043233639324844586,-0.08704812409449703,0.13618765657025755,0.016483433469853814
2008-11-09,-0.06328270085409982,-0.03993055555555558,-0.004716981132075415,-0.043233639324844586,-0.004874291798564134,0.13618765657025755,0.015278177600123177
2008-11-16,0.18199642356822032,-0.03993055555555558,0.03528172722485534,-0.043233639324844586,0.01692870623711018,0.13618765657025755,0.014738436574300184
2008-11-23,0.09591314800956896,-0.03993055555555558,0.11851475076297047,-0.043233639324844586,-0.15937124864451557,0.13618765657025755,0.01168925243545993
2008-11-30,-0.2393009471284101,-0.03993055555555558,-0.008185538881309684,-0.043233639324844586,-0.11127864215188188,0.13618765657025755,0.01241983743939401
2008-12-07,0.0841172508784569,0.08679927667269438,0.029344337459880743,-0.02630764469204583,-0.06232328818002231,0.0020044097013429685,0.008338077747929162
2008-12-14,-0.09427668107972542,0.08679927667269438,0.01826280623608012,-0.02630764469204583,0.04065132756524115,0.0020044097013429685,0.007827884862117163
2008-12-21,-0.1722549499703988,0.08679927667269438,-0.04724409448818889,-0.02630764469204583,0.01646001916767159,0.0020044097013429685,0.007037011789559511
2008-12-28,-0.034498090953317684,0.08679927667269438,-0.037649219467401296,-0.02630764469204583,-0.04504509599342388,0.0020044097013429685,0.0062131353933125855
2009-01-04,-0.09658834343565625,0.01830282861896837,-0.07156488549618323,-0.129688493324857,0.008001024784235478,0.0002000400080015563,0.006491599622312272
2009-01-11,0.09262570031429651,0.01830282861896837,-0.0657759506680371,-0.129688493324857,0.08423163929026845,0.0002000400080015563,0.006902064910450978
2009-01-18,0.07683327741651103,0.01830282861896837,0.004950495049504955,-0.129688493324857,0.07943623840825076,0.0002000400080015563,0.006902064910450978
2009-01-25,0.025157229062185094,0.01830282861896837,0.009852216748768461,-0.129688493324857,-0.03127850934961862,0.0002000400080015563,0.0073041700265046305
2009-02-01,-0.05140681788964685,-0.08006535947712423,-0.014634146341463428,0.04601899196493786,0.03155699444895754,-0.0009999999999998899,0.00795667300238767
2009-02-08,-0.03278325637156099,-0.08006535947712423,-0.006050605060506031,0.04601899196493786,-0.04771068705664583,-0.0009999999999998899,0.008712263912589613
2009-02-15,-0.010145230286955464,-0.08006535947712423,0.003873824017708971,0.04601899196493786,-0.022125324792999668,-0.0009999999999998899,0.009200415600068235
2009-02-22,0.14838105955281766,-0.08006535947712423,0.027012127894156412,0.04601899196493786,-0.01381482256989508,-0.0009999999999998899,0.009558785396564184
2009-03-01,-0.05983774459618718,0.017761989342806483,0.04508856682769724,-0.11522346368715086,0.004632673196337533,-0.0006006006006006315,0.010483888133960617
2009-03-08,0.06429349417557018,0.017761989342806483,0.058038007190549745,-0.11522346368715086,-0.03096178785827286,-0.0006006006006006315,0.009910782523101958
2009-03-15,-0.14129335013150768,0.017761989342806483,-0.02864077669902909,-0.11522346368715086,-0.11477458234338933,-0.0006006006006006315,0.009910782523101958
2009-03-22,0.08333330331525635,0.017761989342806483,-0.027486256871564252,-0.11522346368715086,-0.06425184717188503,-0.0006006006006006315,0.0090795022017649
2009-03-29,-0.10568748177440868,0.017761989342806483,-0.04624871531346364,-0.11522346368715086,-0.01955957178549539,-0.0006006006006006315,0.00883543573645218
2009-04-05,-0.03265107511439913,0.1361256544502618,-0.00592672413793105,-0.09431728492501978,-0.05329240622992004,-0.023237179487179516,0.0090795022017649
2009-04-12,-0.07984891493004254,0.1361256544502618,-0.017344173441734445,-0.09431728492501978,-0.03890361576633594,-0.023237179487179516,0.0090795022017649
2009-04-19,-0.07090063616579578,0.1361256544502618,-0.06287920573634864,-0.09431728492501978,0.05673101623720411,-0.023237179487179516,0.008712263912589613
2009-04-26,0.08485566248222609,0.1361256544502618,-0.00765155974102405,-0.09431728492501978,0.04526991917402401,-0.023237179487179516,0.007827884862117163
2009-05-03,-0.04128192477897652,0.05529953917050712,-0.08362989323843417,0.11067538126361653,-0.030816229768045877,-0.07321575061525842,0.007698251877235718
2009-05-10,-0.0920679906584222,0.05529953917050712,-0.05372168284789647,0.11067538126361653,0.06932116855400028,-0.07321575061525842,0.00846359484469783
2009-05-17,0.033385326686277805,0.05529953917050712,0.021203830369357135,0.11067538126361653,0.07540847813104579,-0.07321575061525842,0.007827884862117163
2009-05-24,-0.014794621967750388,0.05529953917050712,-0.036838580040187474,0.11067538126361653,0.08705938204090535,-0.07321575061525842,0.007698251877235718
2009-05-31,-0.1136990766281818,0.05529953917050712,-0.025034770514603677,0.11067538126361653,-0.038611310315312175,-0.07321575061525842,0.0074364060724529946
2009-06-07,0.024204728945116827,0.03056768558951961,-0.03922967189728954,-0.018046292663789765,-0.021451590670953924,-0.25934941358707675,0.009320594658006165
2009-06-14,-0.04962866911050268,0.03056768558951961,-0.025241276911655564,-0.018046292663789765,0.04043356071301352,-0.25934941358707675,0.008084627344694173
2009-06-21,-0.005683831246192539,0.03056768558951961,0.02361005331302346,-0.018046292663789765,-0.014983012697230791,-0.25934941358707675,0.00795667300238767
2009-06-28,-0.07359769499062374,0.03056768558951961,0.006696428571428603,-0.018046292663789765,-0.07783723033853385,-0.25934941358707675,0.007171042671265226
2009-07-05,0.07790206070149819,-0.06779661016949146,-0.04286770140428675,-0.10827007590890936,0.04793816100323389,-0.9542874215715567,0.007698251877235718
2009-07-12,0.038282635621355476,-0.06779661016949146,0.013899613899613916,-0.10827007590890936,0.001229691029222435,-0.9542874215715567,0.007171042671265226
2009-07-19,-0.1612680989439388,-0.06779661016949146,-0.016755521706016796,-0.10827007590890936,0.013141730765014126,-0.9542874215715567,0.0075677627793730995
2009-07-26,-0.05135579261149248,-0.06779661016949146,-0.0441518202943455,-0.10827007590890936,-0.11492297215469771,-0.9542874215715567,0.0074364060724529946
2009-08-02,0.12256387635358568,-0.004545454545454519,-0.04943273905996759,0.04749103942652333,0.006300494055791583,-0.6601307189542484,0.0075677627793730995
2009-08-09,-0.04475308040114667,-0.004545454545454519,-0.02983802216538789,0.04749103942652333,-0.02640536830234297,-0.6601307189542484,0.008084627344694173
2009-08-16,-0.01978997441795627,-0.004545454545454519,0.005272407732864526,0.04749103942652333,0.12470289838068682,-0.6601307189542484,0.007037011789559511
2009-08-23,0.03049030725837687,-0.004545454545454519,0.0174825174825175,0.04749103942652333,-0.04847724107427187,-0.6601307189542484,0.007171042671265226
2009-08-30,-0.009996001507880714,-0.004545454545454519,-0.016323024054982982,0.04749103942652333,-0.02795557549751526,-0.6601307189542484,0.007037011789559511
2009-09-06,0.02019386087956354,0.1187214611872145,-0.0008733624454148048,0.06372968349016261,0.04166104450414987,-0.40384615384615385,0.00676618930215378
2009-09-13,-0.04394301663870959,0.1187214611872145,-0.034965034965035,0.06372968349016261,-0.06644305746279477,-0.40384615384615385,0.0063528587155927685
2009-09-20,-0.009523790719228376,0.1187214611872145,-0.059782608695651995,0.06372968349016261,-0.027225002820429833,-0.40384615384615385,0.006629371964694153
2009-09-27,0.07065219601451855,0.1187214611872145,-0.020231213872832443,0.06372968349016261,0.019178839122417024,-0.40384615384615385,0.006629371964694153
2009-10-04,0.1198750340358572,-0.039455782312925236,0.0206489675516226,-0.03256936067551264,0.06119319097255649,-0.4516129032258064,0.006072415503993511
2009-10-11,-0.1938632987022315,-0.039455782312925236,-0.019267822736030893,-0.03256936067551264,-0.13910412084528445,-0.4516129032258064,0.0062131353933125855
2009-10-18,-0.07309690625918042,-0.039455782312925236,-0.018664047151277008,-0.03256936067551264,0.06576132893481001,-0.4516129032258064,0.005930684587144741
2009-10-25,0.03919739340297701,-0.039455782312925236,-0.01501501501501501,-0.03256936067551264,0.14359340012030097,-0.4516129032258064,0.006491599622312272
2009-11-01,0.3780871083618951,-0.045325779036826996,0.011178861788617933,0.04031587697423111,0.12543821503489339,-0.4117647058823529,0.006072415503993511
2009-11-08,-0.21179536940010002,-0.045325779036826996,0.0020100502512563345,0.04031587697423111,-0.1799777533987934,-0.4117647058823529,0.005644130229037536
2009-11-15,-0.034311695137727694,-0.045325779036826996,-0.013039117352056206,0.04031587697423111,0.08898531538210919,-0.4117647058823529,0.005353350101356291
2009-11-22,-0.050085618395723897,-0.045325779036826996,-0.008130081300813052,0.04031587697423111,-0.058794236328767235,-0.4117647058823529,0.004607058868192571
2009-11-29,0.11491659196432913,-0.045325779036826996,-0.0071721311475410054,0.04031587697423111,0.10164108725943577,-0.4117647058823529,0.0044543474160108065
2009-12-06,-0.14106708987089167,0.07566765578635004,-0.01238390092879249,0.0259688373951259,-0.07280151026086679,-0.20000000000000007,0.005930684587144741
2009-12-13,0.016000007180606568,0.07566765578635004,-0.015673981191222652,0.0259688373951259,0.07372379397392503,-0.20000000000000007,0.005787927864187026
2009-12-20,0.004168603610551713,0.07566765578635004,-0.02547770700636942,0.0259688373951259,-0.013515176897085701,-0.20000000000000007,0.005930684587144741
2009-12-27,-0.10193731368600045,0.07566765578635004,-0.005446623093681824,0.0259688373951259,-0.15828749163799694,-0.20000000000000007,0.006902064910450978
2010-01-03,0.11350801590965887,0.026206896551724146,-0.005476451259583848,0.10475077881619943,0.08981253487058072,-0.5,0.0074364060724529946
2010-01-10,-0.1637454379353338,0.026206896551724146,-0.04955947136563865,0.10475077881619943,-0.12374982055814121,-0.5,0.006072415503993511
2010-01-17,-0.012134546251417966,0.026206896551724146,-0.006952491309385911,0.10475077881619943,0.13026933005416041,-0.5,0.005499276238344786
2010-01-24,0.5248464376669728,0.026206896551724146,0.02100350058343059,0.10475077881619943,0.34724656094265494,-0.5,0.005058216424982609
2010-01-31,-0.09849867005906077,0.026206896551724146,0.021714285714285575,0.10475077881619943,-0.11053365808965931,-0.5,0.005058216424982609
2010-02-07,0.06051989115872658,-0.010752688172043112,0.019015659955257336,-0.06027493831512165,-0.008764031228054803,-0.5,0.005206335669403428
2010-02-14,-0.12945235500205998,-0.010752688172043112,0.03622392974753019,-0.06027493831512165,-0.0006800902036223633,-0.5,0.005787927864187026
2010-02-21,-0.11922565503958782,-0.010752688172043112,-0.03919491525423724,-0.06027493831512165,-0.11558532234709795,-0.5,0.0063528587155927685
2010-02-28,-0.025974048245439363,-0.010752688172043112,0.0011025358324145973,-0.06027493831512165,-0.0620752070220566,-0.5,0.005353350101356291
2010-03-07,-0.1066666627541567,-0.010752688172043112,-0.028634361233480177,0.004876219054763764,-0.028305753761360464,-1.0,0.0062131353933125855
2010-03-14,0.00918483620616306,-0.010752688172043112,-0.02267573696145142,0.004876219054763764,0.037714612964431016,-1.0,0.006629371964694153
2010-03-21,-0.03469855591574811,-0.010752688172043112,-0.013921113689094988,0.004876219054763764,0.0398698471193033,-1.0,0.00676618930215378
2010-03-28,0.04714208466582681,-0.010752688172043112,-0.008235294117647118,0.004876219054763764,0.06364106982259066,-1.0,0.006902064910450978
2010-04-04,-0.016882450010186068,-0.0190217391304347,0.007117437722419906,0.17693169092945138,-0.040093142973885,-1.0,0.0073041700265046305
2010-04-11,-0.07613050806987554,-0.0190217391304347,-0.011778563015312105,0.17693169092945138,-0.000638690141436582,-1.0,0.0073041700265046305
2010-04-18,0.13754654923512244,-0.0190217391304347,-0.02979737783075087,0.17693169092945138,0.10288858987156901,-1.0,0.006629371964694153
2010-04-25,-0.09477122621320255,-0.0190217391304347,-0.004914004914005066,0.17693169092945138,0.021439314572868406,-1.0,0.0073041700265046305
2010-05-02,0.32671468854616537,0.01939058171745134,0.0037037037037037646,-0.05233111322549955,0.15055598325791952,-1.0,0.006629371964694153
2010-05-09,0.8571429560012283,0.01939058171745134,0.07995079950799489,-0.05233111322549955,0.3349768266835751,-1.0,0.0062131353933125855
2010-05-16,-0.2371184569209832,0.01939058171745134,-0.019362186788154934,-0.05233111322549955,-0.052001834030186656,-1.0,0.005644130229037536
2010-05-23,0.2836107160024415,0.01939058171745134,0.061556329849012936,-0.05233111322549955,0.01815491582935924,-1.0,0.005787927864187026
2010-05-30,-0.20024935373698605,0.01939058171745134,-0.005470459518599591,-0.05233111322549955,-0.15718987681449914,-1.0,0.005644130229037536
2010-06-06,0.10632989959031547,0.03260869565217406,0.018701870187018743,-0.06258366800535475,-0.061926812538920295,-1.0,0.005644130229037536
2010-06-13,-0.1885568972103574,0.03260869565217406,0.016198704103671746,-0.06258366800535475,0.0036782972780244894,-1.0,0.005058216424982609
2010-06-20,-0.16811392840135442,0.03260869565217406,-0.04782146652497332,-0.06258366800535475,-0.1092680255018521,-1.0,0.005058216424982609
2010-06-27,0.19123172349928308,0.03260869565217406,-0.0044642857142858094,-0.06258366800535475,0.055760085446574736,-1.0,0.004908975470419685
2010-07-04,0.0557308136810577,-0.10789473684210527,0.013452914798206095,0.100321313816494,-0.0032817114943465286,-0.33333333333333326,0.005206335669403428
2010-07-11,-0.1706507687178368,-0.10789473684210527,-0.023230088495575174,0.100321313816494,-0.08858936509999926,-0.33333333333333326,0.005058216424982609
2010-07-18,0.05084069179490358,-0.10789473684210527,-0.028312570781426905,0.100321313816494,0.14664707152010292,-0.33333333333333326,0.004758595516092257
2010-07-25,-0.105904788062686,-0.10789473684210527,-0.01631701631701643,0.100321313816494,-0.11489611306496827,-0.33333333333333326,0.004607058868192571
2010-08-01,0.0012782568182025944,0.016224188790560534,-0.013033175355450122,-0.02693056456846199,-0.0038931976438325577,-0.7,0.004908975470419685
2010-08-08,-0.07489362676092914,0.016224188790560534,-0.014405762304921854,-0.02693056456846199,-0.023562261735848633,-0.7,0.004300442618710099
2010-08-15,0.2069917225104252,0.016224188790560534,0.026796589524969328,-0.02693056456846199,0.13838058252833796,-0.7,0.0044543474160108065
2010-08-22,-0.02858231732248373,0.016224188790560534,-0.010676156583629859,-0.02693056456846199,-0.10247141333957543,-0.7,0.0044543474160108065
2010-08-29,-0.04080027530471375,0.016224188790560534,0.004796163069544557,-0.02693056456846199,-0.11573759527349847,-0.7,0.004607058868192571
2010-09-05,-0.12842540691273052,-0.010159651669085723,-0.010739856801909475,-0.027009003001000287,-0.029873425447488167,-0.7,0.004300442618710099
